职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
Python开发工程师,广州中隐丰约投资咨询有限公司,15-25万/年,上海,3-4年,本科,民营,少于50人,金融/投资/证券,https://jobs.51job.com/shanghai/146336042.html?s=sou_sou_soulb&t=0_0&req=baa53e6c2768368623c427da4a1e9531,https://jobs.51job.com/all/coAmcGZQRiDjJUNlY0VjI.html
Python工程师,广州市埃特斯通讯设备有限公司,1.3-1.8万,广州·黄埔区,1年,硕士,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/zhongshan/140599747.html?s=sou_sou_soulb&t=0_0&req=baa53e6c2768368623c427da4a1e9531,https://jobs.51job.com/all/coA2dQM1EzAzUAZ1MwB2E.html
数据采集,深圳乙人信息科技有限公司,1-1.3万,深圳·龙岗区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/143129535.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coBWVSPwBhVmkDYFQwVTI.html
ETL工程师,上海达质科技有限公司,8千-1.2万,上海,无需经验,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/141771406.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coAGEGYFMwUmgHZlY8AmA.html
架构师,博彦科技广州有限公司,1.5-3万,上海,8-9年,本科,民营,,计算机软件,https://jobs.51job.com/shanghai/147822512.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
数据采集员（双休+13薪）,深圳市中普传媒有限公司,7千-1.1万,广州·越秀区,无需经验,大专,民营,150-500人,,https://jobs.51job.com/guangzhou/141872256.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coVTRSNQJkDzcEZgZlUzQ.html
软件工程师,上海福赛特机器人股份有限公司,1-1.5万·13薪,上海·青浦区,2年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/shanghai/140897287.html?s=sou_sou_soulb&t=0_0&req=a4ae02eb149f09d9fa7234cc4aa00bb6,https://jobs.51job.com/all/coA2ZQM1Q-BDMEaFY0AmA.html
量化策略研究员,中量投资产管理有限公司,1.2-2万,深圳·福田区,1年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/140485388.html?s=sou_sou_soulb&t=0_0&req=a4ae02eb149f09d9fa7234cc4aa00bb6,https://jobs.51job.com/all/coAGEGYFc2AD4AZAFkAmI.html
服务端开发工程师（高级）,北京华云星地通科技有限公司,1.6-2.8万,北京·海淀区,1年,硕士,国企,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/146809225.html?s=sou_sou_soulb&t=0_0&req=a4ae02eb149f09d9fa7234cc4aa00bb6,https://jobs.51job.com/all/coA2cBYlIxVW1UNANkBWM.html
爬虫工程师（app逆向）,上海思勃商务咨询有限公司,1.8-3万,上海·徐汇区,3-4年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/131171191.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coVTFWNABhVW4EZAFqUjc.html
自动化测试,维恩贝特科技有限公司,1.1-1.6万,深圳·福田区,5-7年,大专,民营,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/141557107.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coA2cHYFIxATkAYQ1nAGQ.html
软件研发工程师,北京东孚久恒仪器技术有限公司,1-1.5万,北京,8-9年,本科,国企,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/142286657.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coVDdcMV87UWwEZ1YyVzM.html
大数据开发工程师,北京市盈科律师事务所,7千-1万,北京·朝阳区,1年,本科,民营,5000-10000人,法律,https://jobs.51job.com/beijing/143358682.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coAWVXOwdkDjMBZAxsAWQ.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/cangzhou/141797359.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
Python,深圳创维光伏科技有限公司,1-1.8万·14薪,北京·朝阳区,2年,本科,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147627452.html?s=sou_sou_soulb&t=0_0&req=baa53e6c2768368623c427da4a1e9531,https://jobs.51job.com/all/coCGgHYVQxU20FaAxoUTw.html
软件开发工程师,四川多联实业有限公司,1.2-1.5万,成都,3-4年,本科,民营,500-1000人,建筑/建材/工程,https://jobs.51job.com/chengdu/148091169.html?s=sou_sou_soulb&t=0_0&req=2a9890a07b955e723ae35e3b5addd054,https://jobs.51job.com/all/coBGEFZwNiATxUNwBrUTU.html
Python开发,深圳市长亮科技股份有限公司,1.5-2万·13薪,深圳·福田区,3-4年,大专,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147583549.html?s=sou_sou_soulb&t=0_0&req=1573007a3112c9d9418a1a8d80fd16ca,https://jobs.51job.com/all/coAWVTPgdkU28BY1A1.html
大数据运维工程师,德特赛维技术有限公司,9千-1.4万,成都·青羊区,1年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/chengdu/142214812.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coBWdWNVUyATpRPFA0UzI.html
机器人算法工程师,广州幻博智能科技有限公司,7千-1.2万,广州·荔湾区,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/141787867.html?s=sou_sou_soulb&t=0_0&req=4b3d518db3036c7db92bd8abb2e1a08c,https://jobs.51job.com/all/coUjACZlQ2BT9SMgNpAWM.html
MES后端开发工程师,昆山同日工业自动化有限公司,7千-1.4万,成都·简阳市,1年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/mianyang/145209390.html?s=sou_sou_soulb&t=0_0&req=585b88ebe53a7335a5cd31df34cb39c1,https://jobs.51job.com/all/coB2NUOANjBjgCZVY9AmY.html
Python开发工程师,上海豪亿信息科技有限公司,1.6-2.6万,上海·徐汇区,5-7年,大专,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/143284775.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
Python开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/baoding/140831603.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Python程序员,广州力赛计量检测有限公司,8千-1.5万,广州·番禺区,2年,大专,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/148180339.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coAGUHawdhU20PbgBqXT4.html
"机器学习建模,Python,数据分析",西门子（中国）有限公司 金融服务集团 Financial Services (SFS),1.5-2万,北京,无需经验,本科,,,,https://jobs.51job.com/beijing/147954599.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coBWAGZlYzU28EZwBmAWQ.html
Python工程师,安耐吉,7-8千,上海·浦东新区,无需经验,本科,民营,150-500人,贸易/进出口,https://jobs.51job.com/shanghai/134724180.html?s=sou_sou_soulb&t=0_0&req=a2929202832cf63f4900acba441fd2bb,https://jobs.51job.com/all/coAGBdPgRlBjgFYlEzUTw.html
python开发（英文流利）,博彦科技股份有限公司,1.8-2.5万,广州,5-7年,本科,外资（欧美）,10000人以上,通信/电信/网络设备,https://jobs.51job.com/guangzhou/147333677.html?s=sou_sou_soulb&t=0_0&req=a2929202832cf63f4900acba441fd2bb,https://jobs.51job.com/all/coB2UGYABmVmo.html
Python后端开发工程师,汉堂软件工程（上海）有限公司,1-1.5万·13薪,广州·天河区,1年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/147276427.html?s=sou_sou_soulb&t=0_0&req=1083c62971bb247ef085c71bc508ec1e,https://jobs.51job.com/all/coUzYBYABjUW4DbgxrVjs.html
系统运维工程师/Application Technical Support,友邦资讯科技（广州）有限公司成都分公司,1.1-2万·13薪,成都·武侯区,5-7年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/147368056.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coCGkHZwVnVGgGYlQyVDM.html
Python 开发工程师,深圳优奇智行科技有限公司,1.5-2.5万,深圳·坪山区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/144097400.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coCWgAZ189DjlTMAFrVDM.html
Python开发工程师,宁波思艾特软件有限公司,1-1.5万·13薪,成都·武侯区,3-4年,大专,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/chengdu/137102692.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coUTRWO18-BDsDYFY2VTI.html
Python工程师,上海全晓信息技术有限公司,2-3.2万,上海·浦东新区,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/146641351.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coBGRRNlY9UmwPbVY2Bms.html
后端开发工程师（Java/Python）,源恒税务师事务所有限公司,1-1.8万,广州·天河区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/146747602.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coCWgCZQBkDzMHZ1Q2XDo.html
Python软件开发工程师,上海铭剑电子科技有限公司,1.5-3万·13薪,上海·闵行区,5-7年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shanghai/146916373.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coA2dRNl85AT8DYgZgXDs.html
Python开发工程师,成都国铁电气设备有限公司,7千-1.2万·14薪,成都·双流区,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/130770570.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coVjJUOVQ0ADhVNFAxXDE.html
Python数据工程师,深圳市正信软件有限公司,1-2万,深圳·南山区,2年,本科,民营,,计算机软件,https://jobs.51job.com/shenzhen/140476183.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coAGAGZABnAzUDbwFnVjE.html
Embedded Software Architect 嵌入式软件架构师,苏州瑞斯弗企业管理咨询有限公司,3-4万,上海,3-4年,本科,民营,50-150人,教育/培训/院校,https://jobs.51job.com/shanghai/139995024.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coB2MCYV86DzgDZVQxUz8.html
数据工程师,深圳顺络电子股份有限公司,1-2万·14薪,东莞·塘厦镇,2年,本科,已上市,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141470060.html?s=sou_sou_soulb&t=0_1&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coVTtTMAdlAjQ.html
Python后端开发工程师,上海深鱼赛跑科技有限公司,1.5-3万,上海·浦东新区,无需经验,本科,民营,少于50人,,https://jobs.51job.com/shanghai/147179063.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coUTBVMlM2BDwAYwFrAm4.html
Python（Java）,上海复深蓝软件股份有限公司,2-3万·13薪,上海·浦东新区,5-7年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/146212334.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
Python后端开发工程师,上海悦米信息技术有限公司,1.8-2.8万,上海,3-4年,本科,合资,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/143515860.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coA2ZXOgRiBjkGZwRiBmc.html
Python开发工程师,必果文创（北京）科技有限公司,1.5-2.5万,广州·天河区,3-4年,本科,民营,50-150人,网络游戏,https://jobs.51job.com/guangzhou/146673252.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coUTBWMlUxDzEObANjUTQ.html
Python工程师,上海兴康医药研究开发有限公司,1.5-2.5万·13薪,上海·浦东新区,3-4年,本科,外资（非欧美）,少于50人,医疗/护理/卫生,https://jobs.51job.com/shanghai/141168256.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coVTZRNF45UWsBYVEwAGI.html
python-线上面试,上海复深蓝软件股份有限公司,1.5-2万,上海,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/142941221.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
python开发（RPA）,深圳华云信息系统有限公司,1-1.1万,深圳·福田区,3-4年,大专,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/146969576.html?s=sou_sou_soulb&t=0_0&req=4ac0af42e7d14598e92c3d86c8016089,https://jobs.51job.com/all/coUjZRN1QwATtTNgxuBWg.html
Python全栈工程师,上海全晓信息技术有限公司,3-4万,上海·浦东新区,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/146884430.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coBGRRNlY9UmwPbVY2Bms.html
监控运维工程师,上海鸿帆网络科技有限公司,1.2-1.5万·13薪,上海·徐汇区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/137401501.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coVjZUOAdsBzlRMlAzUjA.html
ROS软件工程师,三一重工港机事业部,1.5-3万·16薪,珠海·金湾区,5-7年,本科,民营,1000-5000人,,https://jobs.51job.com/guangzhou/148554978.html?s=sou_sou_soulb&t=0_1&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coCW1dO1A0DjNWMVc3UTw.html
C开发程序员,北京天澹科技有限公司,1-2万,北京·东城区,2年,本科,民营,少于50人,金融/投资/证券,https://jobs.51job.com/beijing/148577629.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coBGYAZgJnVGoCY1QzUjE.html
测试开发工程师,上海畅联智融通讯科技有限公司,1.1-2.2万,上海·浦东新区,3-4年,本科,外资（非欧美）,150-500人,通信/电信/网络设备,https://jobs.51job.com/shanghai/142635101.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coAmdSNwBjU2QEYlM3UTE.html
测试工程师,联想中国PC及服务器工厂,10-15万/年,深圳·光明区,3-4年,本科,已上市,500-1000人,计算机硬件,https://jobs.51job.com/shenzhen/127612690.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coUjdVMlA7U2wFaVE6B2E.html
应用一线,上海届远信息技术有限公司,10-12万/年,上海·宝山区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/146034159.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coUzAAbF49BDhSNQJn.html
数据分析师,上海优宁维生物科技股份有限公司,1-2万·13薪,上海,无需经验,本科,已上市,500-1000人,学术/科研,https://jobs.51job.com/shanghai/140161735.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAmVdPgdhBT1TNQRiAWQ.html
SSD测试工程师,上海江波龙电子有限公司,1.5-3万·14薪,上海,3-4年,本科,民营,1000-5000人,,https://jobs.51job.com/shanghai/141483166.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAGNSP1Y1BjhUNwdgBWU.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/baoding/141475258.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
数据开发工程师,上海慧度至明信息科技有限公司,1.5-3万,上海·浦东新区,3-4年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/133914739.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAmFUNV89U2VRM1Y9Uzc.html
算法工程师,上海拜安传感技术有限公司,2-3万,上海·浦东新区,2年,硕士,民营,50-150人,,https://jobs.51job.com/shanghai/142677067.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coUjJQMQJoBDsBZARiUDM.html
运维开发-Python方向-驻场,深圳市同和信息技术有限公司,1-1.6万,深圳·南山区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/145097051.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVjMFYF89ADtRPFc3BWQ.html
QC问题处理岗（shell和python开发方向）,深圳市联畅信息技术有限公司,1-1.5万·13薪,深圳·福田区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/145656812.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVDNRMVEwU2VUOAFi.html
Python开发工程师,澜普仕（上海）管理咨询有限公司,8千-1.5万,上海·长宁区,1年,大专,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/148505552.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coBWQBYFI2DzkEaQdhB2Y.html
Python开发工程师,广州云纳信息科技有限公司,5-6千,广州·番禺区,2年,大专,民营,,计算机软件,https://jobs.51job.com/guangzhou/147285019.html?s=sou_sou_soulb&t=0_0&req=4b6e9d6a6b6f7ee2ad7a16485bf89227,https://jobs.51job.com/all/coBGVRNlEyATgBYwNhAmc.html
大数据工程师,北京中科特瑞科技有限公司,1-1.6万,广州·白云区,2年,硕士,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/141820952.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coUjdSP1M3DzVSMFM4AWM.html
Python开发工程师,深圳市瑞信信息技术有限公司,8千-1万,深圳·南山区,2年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/144648602.html?s=sou_sou_soulb&t=0_0&req=baa53e6c2768368623c427da4a1e9531,https://jobs.51job.com/all/coBmNcPV45DjdWMAdkVTE.html
Python Developer,乐鑫信息科技（上海）股份有限公司,2-3.5万·13薪,上海·浦东新区,3-4年,本科,已上市,500-1000人,计算机软件,https://jobs.51job.com/shanghai/147505146.html?s=sou_sou_soulb&t=0_0&req=baa53e6c2768368623c427da4a1e9531,https://jobs.51job.com/all/coA2FdPVE0DzZTMQZgUjI.html
Python开发工程师,恩士迅信息科技（中国）有限责任公司,1.5-3万·13薪,广州,3-4年,本科,合资,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/148131183.html?s=sou_sou_soulb&t=0_0&req=3ba95d48f59b90a6f5d8b9a456ecbfc7,https://jobs.51job.com/all/coCGgAYl8_BjgDZwVvUzQ.html
