职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
嵌入式Linux c/c++工程师,成都市德科立菁锐光电子技术有限公司,1.5-2.5万,成都·郫都区,1年,本科,已上市,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146162441.html?s=sou_sou_soulb&t=0_0&req=d008cf37961ea20ac5904719caac5f0a,https://jobs.51job.com/all/coUjJUNARiBjBRM1Y3UDA.html
Junior C/C++ Develop Engineer-5524,瞬联软件科技（北京）有限公司 CIeNET Technologies,8千-1.5万,南京·雨花台区,1年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701751.html?s=sou_sou_soulb&t=0_0&req=bc05f2dc8750b358a10eb14813160cb6,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
招客运商务C证司机免费住宿,苏州微微行汽车服务有限公司,1-1.5万,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/140446612.html?s=sou_sou_soulb&t=0_0&req=23b3473dc0e6c90f3a917c49c5a5e8bb,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
C&B Specialist,法中轨道交通运输设备（上海）有限公司,1.2-1.5万·13薪,上海·宝山区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147884491.html?s=sou_sou_soulb&t=0_0&req=1c93d9515795cef42bd89db7155cb1a5,https://jobs.51job.com/all/coB2ZcOgRjBDoAbFA1UD0.html
运营经理（C端用户运营）,广东星鼎通信科技有限公司,7千-1万,广州·天河区,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/148324752.html?s=sou_sou_soulb&t=0_0&req=1c93d9515795cef42bd89db7155cb1a5,https://jobs.51job.com/all/coUTEHYFA2AT9TPlc2AGQ.html
C/C++游戏开发助理,武汉展盛至腾科技有限公司,6千-1万,武汉·洪山区,无需经验,大专,民营,50-150人,网络游戏,https://jobs.51job.com/wuhan/143307559.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coBWVTNVM4UWcCbwRnBmE.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=701c12d6ce5a18f82d0cda3abf94c189,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=4456c9cd8e0e526f539550e5490fb92e,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=4456c9cd8e0e526f539550e5490fb92e,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
嵌入式Linux c/c++工程师,成都市德科立菁锐光电子技术有限公司,1.5-2.5万,成都·郫都区,1年,本科,已上市,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146162441.html?s=sou_sou_soulb&t=0_0&req=bc05f2dc8750b358a10eb14813160cb6,https://jobs.51job.com/all/coUjJUNARiBjBRM1Y3UDA.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=bc05f2dc8750b358a10eb14813160cb6,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=d008cf37961ea20ac5904719caac5f0a,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=d008cf37961ea20ac5904719caac5f0a,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/foshan/147918068.html?s=sou_sou_soulb&t=0_0&req=bc05f2dc8750b358a10eb14813160cb6,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
Junior C/C++ Develop Engineer-5524,瞬联软件科技（北京）有限公司 CIeNET Technologies,8千-1.5万,南京·雨花台区,1年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701751.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C/C++研发工程师（嵌入式方向）,南京磐能电力科技股份有限公司,1.5-2.5万,南京,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/nanjing/131673968.html?s=sou_sou_soulb&t=0_0&req=1c93d9515795cef42bd89db7155cb1a5,https://jobs.51job.com/all/coBmJTNAdsUWsDZQVnUjI.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/foshan/147918068.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
嵌入式Linux c/c++工程师,成都市德科立菁锐光电子技术有限公司,1.5-2.5万,成都·郫都区,1年,本科,已上市,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146162441.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coUjJUNARiBjBRM1Y3UDA.html
内衣厂急招C牌送货司机,东莞市亿茂供应链管理有限公司,1.1-1.5万,东莞·松山湖区,无需经验,,已上市,50-150人,,https://jobs.51job.com/dongguan/148122366.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coB2YCYVU_BTxVN1AwUTE.html
C/C++游戏开发助理,武汉展盛至腾科技有限公司,6千-1万,武汉·洪山区,无需经验,大专,民营,50-150人,网络游戏,https://jobs.51job.com/wuhan/143307559.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coBWVTNVM4UWcCbwRnBmE.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C/C++游戏开发助理,武汉展盛至腾科技有限公司,6千-1万,武汉·洪山区,无需经验,大专,民营,50-150人,网络游戏,https://jobs.51job.com/wuhan/143307559.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coBWVTNVM4UWcCbwRnBmE.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=d008cf37961ea20ac5904719caac5f0a,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=23b3473dc0e6c90f3a917c49c5a5e8bb,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
薪酬福利主管（C&B）,南京金斯瑞生物科技有限公司,1.5-2.5万,南京·江宁区,3-4年,本科,外资（非欧美）,1000-5000人,,https://jobs.51job.com/nanjing/143278836.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coUTYGYwJpDjVWMwRnXDw.html
Senior C&B Consultant -- CN and AP,西门子能源有限公司,1.5-2万,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,电气/电力/水利,https://jobs.51job.com/beijing/148408618.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coBmZcOVMwBjwHZ1cxAW0.html
Junior C/C++ Develop Engineer-5524,瞬联软件科技（北京）有限公司 CIeNET Technologies,8千-1.5万,南京·雨花台区,1年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701751.html?s=sou_sou_soulb&t=0_0&req=c64475b18f1aca82c31d44aa2622ff69,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C/C++软件工程师,深圳市世椿智能装备股份有限公司,1.5-2.5万,深圳·宝安区,1年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/dongguan/148349985.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coBGZSNV44DzMDYQFiUj4.html
QT C/C++ 开发工程师,青岛峻海物联科技有限公司,1.5-2.5万,青岛·市南区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/qingdao/145647000.html?s=sou_sou_soulb&t=0_0&req=1c93d9515795cef42bd89db7155cb1a5,https://jobs.51job.com/all/coBWZUN1Y9BT0EZA1rAWM.html
C照轻卡点对点驾驶员,重庆八匹马科技发展有限公司,6-8.5千,重庆·九龙坡区,无需经验,初中及以下,民营,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/chongqing/140456495.html?s=sou_sou_soulb&t=0_0&req=fabb680628e55f25897558bf148f9b62,https://jobs.51job.com/all/coAWAHYQBiBD1VOVQ_BmI.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/foshan/147918068.html?s=sou_sou_soulb&t=0_0&req=d008cf37961ea20ac5904719caac5f0a,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=bc05f2dc8750b358a10eb14813160cb6,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
Junior C/C++ Develop Engineer-5524,瞬联软件科技（北京）有限公司 CIeNET Technologies,8千-1.5万,南京·雨花台区,1年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701751.html?s=sou_sou_soulb&t=0_0&req=b458c42d351428052b8d7e2d71fd4616,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
嵌入式Linux c/c++工程师,成都市德科立菁锐光电子技术有限公司,1.5-2.5万,成都·郫都区,1年,本科,已上市,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146162441.html?s=sou_sou_soulb&t=0_0&req=b458c42d351428052b8d7e2d71fd4616,https://jobs.51job.com/all/coUjJUNARiBjBRM1Y3UDA.html
Junior C/C++ Develop Engineer-5524,瞬联软件科技（北京）有限公司 CIeNET Technologies,8千-1.5万,南京·雨花台区,1年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701751.html?s=sou_sou_soulb&t=0_0&req=a41a9135b243f751355bc7d670dddfff,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
嵌入式Linux c/c++工程师,成都市德科立菁锐光电子技术有限公司,1.5-2.5万,成都·郫都区,1年,本科,已上市,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146162441.html?s=sou_sou_soulb&t=0_0&req=a41a9135b243f751355bc7d670dddfff,https://jobs.51job.com/all/coUjJUNARiBjBRM1Y3UDA.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=a41a9135b243f751355bc7d670dddfff,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/foshan/147918068.html?s=sou_sou_soulb&t=0_0&req=a41a9135b243f751355bc7d670dddfff,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
高级C/C++开发工程师-5118,瞬联软件科技（北京）有限公司 CIeNET Technologies,1.8-2.3万,南京·雨花台区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/nanjing/147701122.html?s=sou_sou_soulb&t=0_0&req=a41a9135b243f751355bc7d670dddfff,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
C本司机 上五险,石家庄德翔供应链管理有限公司,8千-1.2万,石家庄,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shijiazhuang/148373543.html?s=sou_sou_soulb&t=0_0&req=a41a9135b243f751355bc7d670dddfff,https://jobs.51job.com/all/coB2ZcPwNmAjgEYARjVzI.html
嵌入式Linux c/c++工程师,成都市德科立菁锐光电子技术有限公司,1.5-2.5万,成都·郫都区,1年,本科,已上市,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146162441.html?s=sou_sou_soulb&t=0_0&req=c64475b18f1aca82c31d44aa2622ff69,https://jobs.51job.com/all/coUjJUNARiBjBRM1Y3UDA.html
直招c牌司机送果蔬小家电,聘聘车拼拼货（广州）供应链有限公司,8千-1.2万,广州·黄埔区,1年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/guangzhou/147918067.html?s=sou_sou_soulb&t=0_0&req=fabb680628e55f25897558bf148f9b62,https://jobs.51job.com/all/coAmNTMwJoVWgPbwxvVjs.html
C急招办公室文员+双休+五险一金（无销售性质）,律正投资管理（上海）有限公司武汉分公司,4.5-5千·13薪,武汉·江夏区,1年,本科,民营,,计算机软件,https://jobs.51job.com/wuhan/148054319.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coCWhUMVI2DzdSM1c1AG0.html
高级销售主任——C-Touch,励展博览集团,8千-1万,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
C/C++开发工程师,上海竣智信息技术有限公司,6千-1.2万,成都·金牛区,2年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/chengdu/141437380.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coVDAFYV46VWlSPwJgBms.html
c货运司机（新能源）短途城配,上海雷夏物流运输有限公司,1-1.5万,上海·青浦区,无需经验,,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/148439719.html?s=sou_sou_soulb&t=0_0&req=b458c42d351428052b8d7e2d71fd4616,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
百荣招C证电车司机,河南次晨达物流有限公司,4.2-6千,郑州·管城回族区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/zhengzhou/148363855.html?s=sou_sou_soulb&t=0_0&req=1c93d9515795cef42bd89db7155cb1a5,https://jobs.51job.com/all/coVTUFaVI3UW4AZ1c0VTg.html
Linux 应用开发工程师（C/C++ 方向）,皇虎测试科技（深圳）有限公司,1.2-2.4万,深圳·南山区,5-7年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146675475.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
销售顾问（B/C端、双休近地铁）,寰才亚中国 GTG China,1.5-2.5万,广州·天河区,无需经验,大专,外资（欧美）,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/136124843.html?s=sou_sou_soulb&t=0_0&req=647e197de91b3526a3f4f144a7a033a6,https://jobs.51job.com/all/coAGNdOV88ADdWMFY2BWU.html
C/C++开发工程师,上海申隆计算机技术有限公司,8千-1.5万,上海·浦东新区,1年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/shanghai/106152671.html?s=sou_sou_soulb&t=0_0&req=701c12d6ce5a18f82d0cda3abf94c189,https://jobs.51job.com/all/coBWYAZVM5Bj5SP1czVDc.html
货车司机c照,惠州市顺联汽车销售服务有限公司,1-1.5万,惠州·惠城区,无需经验,,合资,少于50人,汽车,https://jobs.51job.com/huizhou/133339349.html?s=sou_sou_soulb&t=0_0&req=23b3473dc0e6c90f3a917c49c5a5e8bb,https://jobs.51job.com/all/coUTFVNAJoDzEHagVlUDM.html
C/C++软件工程师,佛山市青松科技股份有限公司,1-2万,佛山,无需经验,本科,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/foshan/96682652.html?s=sou_sou_soulb&t=0_0&req=07e18a3ae4910febc91dfe69ae87d742,https://jobs.51job.com/all/coBGBRMwRnBjAGZlE0Vjo.html
C/C++开发工程师,上海申隆计算机技术有限公司,8千-1.5万,上海·浦东新区,1年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/shanghai/106152671.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coBWYAZVM5Bj5SP1czVDc.html
招客运商务C证司机免费住宿,苏州微微行汽车服务有限公司,1-1.5万,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/140446612.html?s=sou_sou_soulb&t=0_0&req=fd8865bce544e17a508c7f8f7983651e,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
常熟T3出行C证驾驶员,大运通享（常熟）汽车服务有限公司,8千-1.6万,常熟,无需经验,初中及以下,国企,500-1000人,交通/运输/物流,https://jobs.51job.com/changshu/144068269.html?s=sou_sou_soulb&t=0_0&req=23b3473dc0e6c90f3a917c49c5a5e8bb,https://jobs.51job.com/all/coUzJdPV81ATwDZQBkVjc.html
